"Gene","Count","Phenotypes"
"Zm00001eb397320",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397330",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397340",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397360",1,"Fst_NHx_sorghum"
"Zm00001eb397370",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb397390",1,"Fst_NHx_sorghum"
"Zm00001eb397420",1,"Fst_NHx_sorghum"
"Zm00001eb397440",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb397450",1,"Fst_NHx_sorghum"
"Zm00001eb397460",1,"Fst_NHx_sorghum"
"Zm00001eb397540",1,"Fst_IndianChief"
"Zm00001eb397550",1,"Fst_IndianChief"
"Zm00001eb397560",1,"Fst_N_Sorghum"
"Zm00001eb397580",1,"Fst_N_Sorghum"
"Zm00001eb397600",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397610",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397620",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397630",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397640",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397650",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397720",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397730",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397860",1,"Fst_NHx_sorghum"
"Zm00001eb397870",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb397880",1,"Fst_NHx_sorghum"
"Zm00001eb397900",1,"Fst_NHx_sorghum"
"Zm00001eb397910",1,"Fst_NHx_sorghum"
"Zm00001eb397920",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397930",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397940",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397950",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb397990",1,"Fst_N_Sorghum"
"Zm00001eb398000",1,"Fst_N_Sorghum"
"Zm00001eb398130",1,"TajimaD_Jarvis"
"Zm00001eb398140",1,"TajimaD_Jarvis"
"Zm00001eb398150",1,"TajimaD_Jarvis"
"Zm00001eb398280",1,"Fst_N_Sorghum"
"Zm00001eb398290",1,"Fst_N_Sorghum"
"Zm00001eb398300",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb398330",1,"Fst_N_Sorghum"
"Zm00001eb398430",1,"MLM_envGWAS_NHx"
"Zm00001eb398450",1,"MLM_envGWAS_NHx"
"Zm00001eb398460",1,"MLM_envGWAS_NHx"
"Zm00001eb398520",1,"Fst_NHx_sorghum"
"Zm00001eb398710",1,"Fst_NHx_sorghum"
"Zm00001eb398810",1,"Fst_NHx_sorghum"
"Zm00001eb398850",1,"FarmCPU_envGWAS_N"
"Zm00001eb398970",1,"Fst_N_Sorghum"
"Zm00001eb399010",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb399020",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb399030",1,"Fst_N_Sorghum"
"Zm00001eb399040",1,"Fst_N_Sorghum"
"Zm00001eb399060",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb399070",1,"Fst_N_Sorghum"
"Zm00001eb399110",1,"FarmCPU_envGWAS_N"
"Zm00001eb399120",1,"FarmCPU_envGWAS_N"
"Zm00001eb399130",1,"FarmCPU_envGWAS_N"
"Zm00001eb399180",1,"Fst_N_Sorghum"
"Zm00001eb399250",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399260",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399330",1,"Fst_N_Sorghum"
"Zm00001eb399340",1,"Fst_N_Sorghum"
"Zm00001eb399350",1,"Fst_N_Sorghum"
"Zm00001eb399370",1,"Fst_N_Sorghum"
"Zm00001eb399510",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399550",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399580",1,"Fst_NHx_sorghum"
"Zm00001eb399590",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb399770",1,"Fst_NHx_maize"
"Zm00001eb399850",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399860",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399870",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399880",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399890",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399900",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb399930",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb399940",1,"Fst_N_Sorghum"
"Zm00001eb399990",1,"FarmCPU_envGWAS_N"
"Zm00001eb400000",1,"FarmCPU_envGWAS_N"
"Zm00001eb400020",1,"FarmCPU_envGWAS_N"
"Zm00001eb400030",1,"FarmCPU_envGWAS_N"
"Zm00001eb400040",1,"FarmCPU_envGWAS_N"
"Zm00001eb400050",1,"FarmCPU_envGWAS_N"
"Zm00001eb400060",1,"FarmCPU_envGWAS_N"
"Zm00001eb400070",1,"FarmCPU_envGWAS_N"
"Zm00001eb400130",1,"Fst_N_Sorghum"
"Zm00001eb400140",1,"FarmCPU_envGWAS_N"
"Zm00001eb400150",1,"FarmCPU_envGWAS_N"
"Zm00001eb400190",1,"Fst_NHx_sorghum"
"Zm00001eb400210",1,"Fst_NHx_sorghum"
"Zm00001eb400220",1,"Fst_NHx_sorghum"
"Zm00001eb400270",1,"Fst_N_Sorghum"
"Zm00001eb400280",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb400290",1,"Fst_N_Sorghum"
"Zm00001eb400300",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb400310",1,"Fst_N_Sorghum"
"Zm00001eb400320",1,"Fst_N_Sorghum"
"Zm00001eb400410",1,"Fst_NHx_sorghum"
"Zm00001eb400490",1,"FarmCPU_envGWAS_N"
"Zm00001eb400500",1,"FarmCPU_envGWAS_N"
"Zm00001eb400510",1,"FarmCPU_envGWAS_N"
"Zm00001eb400520",1,"FarmCPU_envGWAS_N"
"Zm00001eb400540",1,"FarmCPU_envGWAS_N"
"Zm00001eb400580",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb400650",1,"FarmCPU_envGWAS_N"
"Zm00001eb400880",1,"Fst_NHx_sorghum"
"Zm00001eb401070",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb401110",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401160",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401170",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401190",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401270",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401380",1,"Fst_NHx_sorghum"
"Zm00001eb401490",1,"MLM_envGWAS_N"
"Zm00001eb401500",1,"MLM_envGWAS_N"
"Zm00001eb401510",1,"MLM_envGWAS_N"
"Zm00001eb401520",1,"MLM_envGWAS_N"
"Zm00001eb401720",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401900",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401910",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401920",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401930",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb401940",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402200",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402220",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402230",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402240",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402260",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402270",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402280",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402290",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402300",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402310",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402330",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402340",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402360",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402370",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402380",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402390",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402400",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402410",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402450",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402520",1,"FarmCPU_envGWAS_N"
"Zm00001eb402540",1,"FarmCPU_envGWAS_N"
"Zm00001eb402550",1,"FarmCPU_envGWAS_N"
"Zm00001eb402680",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402710",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402720",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402730",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402740",1,"FarmCPU_envGWAS_N"
"Zm00001eb402750",1,"FarmCPU_envGWAS_N"
"Zm00001eb402760",1,"FarmCPU_envGWAS_N"
"Zm00001eb402770",1,"FarmCPU_envGWAS_N"
"Zm00001eb402780",1,"FarmCPU_envGWAS_N"
"Zm00001eb402790",1,"FarmCPU_envGWAS_N"
"Zm00001eb402800",1,"FarmCPU_envGWAS_N"
"Zm00001eb402810",1,"FarmCPU_envGWAS_N"
"Zm00001eb402820",1,"FarmCPU_envGWAS_N"
"Zm00001eb402830",1,"FarmCPU_envGWAS_N"
"Zm00001eb402840",1,"FarmCPU_envGWAS_N"
"Zm00001eb402930",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402940",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402950",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb402960",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403040",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403050",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403060",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403080",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403100",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb403320",1,"FarmCPU_envGWAS_N"
"Zm00001eb403330",1,"FarmCPU_envGWAS_N"
"Zm00001eb403350",1,"FarmCPU_envGWAS_N"
"Zm00001eb403360",1,"FarmCPU_envGWAS_N"
"Zm00001eb403370",1,"FarmCPU_envGWAS_N"
"Zm00001eb403490",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb403550",1,"FarmCPU_envGWAS_N"
"Zm00001eb403560",1,"FarmCPU_envGWAS_N"
"Zm00001eb403570",1,"FarmCPU_envGWAS_N"
"Zm00001eb403580",1,"FarmCPU_envGWAS_N"
"Zm00001eb403590",1,"FarmCPU_envGWAS_N"
"Zm00001eb403600",1,"FarmCPU_envGWAS_N"
"Zm00001eb403610",1,"FarmCPU_envGWAS_N"
"Zm00001eb403620",1,"FarmCPU_envGWAS_N"
"Zm00001eb403640",1,"FarmCPU_envGWAS_N"
"Zm00001eb403670",1,"Fst_Jarvis"
"Zm00001eb403680",1,"Fst_Jarvis"
"Zm00001eb403810",1,"Fst_Jarvis"
"Zm00001eb403820",1,"Fst_Jarvis"
"Zm00001eb403830",1,"Fst_Jarvis"
"Zm00001eb403850",1,"Fst_Jarvis"
"Zm00001eb403860",1,"Fst_Jarvis"
"Zm00001eb403870",1,"Fst_Jarvis"
"Zm00001eb403880",1,"Fst_Jarvis"
"Zm00001eb403890",1,"Fst_Jarvis"
"Zm00001eb403930",1,"Fst_Jarvis"
"Zm00001eb403940",1,"Fst_Jarvis"
"Zm00001eb403950",1,"Fst_Jarvis"
"Zm00001eb404000",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404020",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404030",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404040",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404050",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404060",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404070",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404080",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404090",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404130",1,"Fst_NHx_sorghum"
"Zm00001eb404160",1,"Fst_NHx_sorghum"
"Zm00001eb404530",1,"MLM_envGWAS_N"
"Zm00001eb404540",1,"MLM_envGWAS_N"
"Zm00001eb404550",1,"MLM_envGWAS_N"
"Zm00001eb404560",1,"MLM_envGWAS_N"
"Zm00001eb404570",1,"MLM_envGWAS_N"
"Zm00001eb404590",1,"MLM_envGWAS_N"
"Zm00001eb404660",1,"MLM_envGWAS_NHx_sorghum"
"Zm00001eb404670",1,"MLM_envGWAS_NHx_sorghum"
"Zm00001eb404680",1,"MLM_envGWAS_NHx_sorghum"
"Zm00001eb404700",1,"Fst_N_Sorghum"
"Zm00001eb404710",1,"Fst_N_Sorghum"
"Zm00001eb404720",1,"Fst_N_Sorghum"
"Zm00001eb404740",1,"Fst_NHx_maize"
"Zm00001eb404760",1,"Fst_NHx_maize"
"Zm00001eb404790",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404800",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404810",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404840",1,"Fst_N_Sorghum"
"Zm00001eb404860",1,"Fst_N_Sorghum"
"Zm00001eb404870",1,"Fst_N_Sorghum"
"Zm00001eb404910",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404920",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb404930",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb405010",1,"Fst_NHx_sorghum"
"Zm00001eb405020",1,"Fst_NHx_sorghum"
"Zm00001eb405120",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb405160",1,"Fst_NHx_sorghum"
"Zm00001eb405180",1,"Fst_NHx_sorghum"
"Zm00001eb405190",1,"Fst_NHx_sorghum"
"Zm00001eb405270",1,"Fst_N_Sorghum"
"Zm00001eb405290",1,"Fst_N_Sorghum"
"Zm00001eb405380",1,"Fst_N_Sorghum"
"Zm00001eb405390",1,"Fst_NHx_sorghum"
"Zm00001eb405420",1,"Fst_NHx_sorghum"
"Zm00001eb405700",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb405840",1,"TajimaD_IndianChief"
"Zm00001eb405850",1,"TajimaD_IndianChief"
"Zm00001eb405860",1,"TajimaD_IndianChief"
"Zm00001eb405870",1,"TajimaD_IndianChief"
"Zm00001eb405880",1,"TajimaD_IndianChief"
"Zm00001eb405920",1,"TajimaD_IndianChief"
"Zm00001eb405930",1,"TajimaD_IndianChief"
"Zm00001eb405940",1,"TajimaD_IndianChief"
"Zm00001eb405990",1,"Fst_N_Sorghum"
"Zm00001eb406000",1,"Fst_N_Sorghum"
"Zm00001eb406010",1,"Fst_N_Sorghum"
"Zm00001eb406130",1,"Fst_N_Sorghum"
"Zm00001eb406220",1,"Fst_N_Sorghum"
"Zm00001eb406250",1,"Fst_N_Sorghum"
"Zm00001eb406520",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb406530",1,"Fst_N_Sorghum"
"Zm00001eb406550",1,"Fst_NHx_sorghum"
"Zm00001eb406630",1,"FarmCPU_envGWAS_N"
"Zm00001eb406640",1,"FarmCPU_envGWAS_N"
"Zm00001eb406650",1,"FarmCPU_envGWAS_N"
"Zm00001eb406660",1,"FarmCPU_envGWAS_N"
"Zm00001eb406670",1,"FarmCPU_envGWAS_N"
"Zm00001eb406780",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb406800",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb406810",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb406880",1,"Fst_NHx_sorghum"
"Zm00001eb407020",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb407060",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb407070",1,"Fst_N_maize"
"Zm00001eb407150",1,"Fst_NHx_sorghum"
"Zm00001eb407160",1,"Fst_NHx_sorghum"
"Zm00001eb407180",1,"Fst_NHx_sorghum"
"Zm00001eb407210",1,"Fst_NHx_sorghum"
"Zm00001eb407220",1,"Fst_NHx_sorghum"
"Zm00001eb407240",1,"Fst_NHx_sorghum"
"Zm00001eb407250",1,"Fst_NHx_sorghum"
"Zm00001eb407390",1,"Fst_N_Sorghum"
"Zm00001eb407440",1,"Fst_N_Sorghum"
"Zm00001eb407460",1,"Fst_N_Sorghum"
"Zm00001eb407470",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb407490",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb407510",1,"Fst_NHx_sorghum"
"Zm00001eb407520",1,"Fst_NHx_sorghum"
"Zm00001eb407530",1,"Fst_NHx_sorghum"
"Zm00001eb407550",1,"Fst_NHx_sorghum"
"Zm00001eb407570",1,"Fst_NHx_maize"
"Zm00001eb407580",1,"Fst_NHx_maize"
"Zm00001eb407590",1,"Fst_NHx_maize"
"Zm00001eb407960",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb407980",1,"TajimaD_Jarvis"
"Zm00001eb408000",1,"TajimaD_Jarvis"
"Zm00001eb408010",1,"Fst_NHx_sorghum"
"Zm00001eb408020",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb408030",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408100",1,"MLM_envGWAS_N"
"Zm00001eb408140",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb408160",1,"Fst_NHx_sorghum"
"Zm00001eb408190",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb408200",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408220",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408230",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408240",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408250",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408260",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408500",1,"TajimaD_Jarvis"
"Zm00001eb408580",1,"Fst_IndianChief"
"Zm00001eb408620",1,"Fst_IndianChief"
"Zm00001eb408630",1,"Fst_Jarvis"
"Zm00001eb408640",1,"Fst_Jarvis"
"Zm00001eb408660",1,"Fst_N_Sorghum"
"Zm00001eb408670",1,"Fst_N_Sorghum"
"Zm00001eb408700",1,"Fst_NHx_sorghum"
"Zm00001eb408720",1,"FarmCPU_envGWAS_N"
"Zm00001eb408760",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408790",1,"Fst_NHx_sorghum"
"Zm00001eb408820",1,"Fst_IndianChief"
"Zm00001eb408860",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408870",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb408880",1,"Fst_NHx_sorghum"
"Zm00001eb408910",1,"Fst_N_Sorghum"
"Zm00001eb408930",1,"Fst_NHx_sorghum"
"Zm00001eb408970",1,"Fst_N_Sorghum"
"Zm00001eb408980",1,"Fst_N_Sorghum"
"Zm00001eb408990",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb409000",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb409250",1,"Fst_NHx_sorghum"
"Zm00001eb409530",1,"MLM_envGWAS_NHx_sorghum"
"Zm00001eb409640",1,"Fst_Jarvis"
"Zm00001eb409680",1,"Fst_IndianChief"
"Zm00001eb409690",1,"Fst_IndianChief"
"Zm00001eb409700",1,"Fst_IndianChief"
"Zm00001eb409710",1,"Fst_IndianChief"
"Zm00001eb409720",1,"Fst_IndianChief"
"Zm00001eb409730",1,"Fst_IndianChief"
"Zm00001eb409750",1,"Fst_N_Sorghum"
"Zm00001eb409840",1,"Fst_NHx_maize"
"Zm00001eb410000",1,"Fst_N_Sorghum"
"Zm00001eb410070",1,"Fst_NHx_sorghum"
"Zm00001eb410080",1,"Fst_NHx_sorghum"
"Zm00001eb410140",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb410160",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb410180",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb410220",1,"Fst_NHx_sorghum"
"Zm00001eb410230",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb410250",1,"Fst_N_Sorghum"
"Zm00001eb410260",1,"Fst_N_Sorghum"
"Zm00001eb410380",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb410450",1,"Fst_NHx_sorghum"
"Zm00001eb410540",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb410580",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb410600",1,"Fst_NHx_sorghum"
"Zm00001eb410630",1,"Fst_NHx_sorghum"
"Zm00001eb410820",1,"Fst_NHx_maize"
"Zm00001eb410860",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb410870",1,"Fst_NHx_sorghum"
"Zm00001eb410890",1,"Fst_NHx_sorghum"
"Zm00001eb410900",1,"Fst_NHx_sorghum"
"Zm00001eb410920",1,"Fst_NHx_sorghum"
"Zm00001eb411020",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb411040",1,"Fst_IndianChief"
"Zm00001eb411050",1,"Fst_IndianChief"
"Zm00001eb411060",1,"Fst_IndianChief"
"Zm00001eb411070",1,"Fst_IndianChief"
"Zm00001eb411110",1,"Fst_IndianChief"
"Zm00001eb411140",1,"Fst_IndianChief"
"Zm00001eb411160",1,"Fst_NHx_maize"
"Zm00001eb411170",1,"Fst_NHx_maize"
"Zm00001eb411280",1,"Fst_N_Sorghum"
"Zm00001eb411450",1,"Fst_NHx_maize"
"Zm00001eb411460",1,"Fst_NHx_maize"
"Zm00001eb411520",1,"Fst_NHx_sorghum"
"Zm00001eb411540",1,"Fst_NHx_sorghum"
"Zm00001eb411650",1,"Fst_N_maize"
"Zm00001eb411730",1,"FarmCPU_envGWAS_N"
"Zm00001eb411760",1,"FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb411800",1,"Fst_IndianChief"
"Zm00001eb411820",1,"Fst_IndianChief"
"Zm00001eb411830",1,"Fst_IndianChief"
"Zm00001eb411850",1,"Fst_NHx_sorghum"
"Zm00001eb411870",1,"Fst_NHx_maize"
"Zm00001eb411880",1,"Fst_NHx_maize"
"Zm00001eb411890",1,"Fst_NHx_maize"
"Zm00001eb411910",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb411920",1,"Fst_NHx_maize"
"Zm00001eb411940",1,"Fst_NHx_maize"
"Zm00001eb411990",1,"Fst_NHx_sorghum"
"Zm00001eb412100",1,"Fst_N_Sorghum"
"Zm00001eb412170",1,"Fst_NHx_sorghum"
"Zm00001eb412240",1,"Fst_NHx_maize"
"Zm00001eb412260",1,"Fst_NHx_maize"
"Zm00001eb412440",1,"Fst_NHx_sorghum"
"Zm00001eb412490",1,"Fst_N_Sorghum"
"Zm00001eb412590",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb412690",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb412710",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb412800",1,"Fst_N_Sorghum"
"Zm00001eb412830",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb412900",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb412910",1,"Fst_N_Sorghum"
"Zm00001eb412940",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb413000",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb413030",1,"Fst_N_maize"
"Zm00001eb413090",1,"FarmCPU_envGWAS_N"
"Zm00001eb413100",1,"FarmCPU_envGWAS_N"
"Zm00001eb413110",1,"FarmCPU_envGWAS_N"
"Zm00001eb413130",1,"Fst_N_Sorghum"
"Zm00001eb413150",1,"TajimaD_IndianChief"
"Zm00001eb413200",1,"TajimaD_IndianChief"
"Zm00001eb413320",1,"TajimaD_IndianChief"
"Zm00001eb413330",1,"TajimaD_IndianChief"
"Zm00001eb413360",1,"TajimaD_IndianChief"
"Zm00001eb413370",1,"TajimaD_IndianChief"
"Zm00001eb413380",1,"TajimaD_IndianChief"
"Zm00001eb413390",1,"TajimaD_IndianChief"
"Zm00001eb413400",1,"TajimaD_IndianChief"
"Zm00001eb413410",1,"TajimaD_IndianChief"
"Zm00001eb413420",1,"TajimaD_IndianChief"
"Zm00001eb413440",1,"TajimaD_IndianChief"
"Zm00001eb413450",1,"TajimaD_IndianChief"
"Zm00001eb413470",1,"TajimaD_IndianChief"
"Zm00001eb413480",1,"TajimaD_IndianChief"
"Zm00001eb413490",1,"TajimaD_IndianChief"
"Zm00001eb413500",1,"TajimaD_IndianChief"
"Zm00001eb413510",1,"TajimaD_IndianChief"
"Zm00001eb413520",1,"TajimaD_IndianChief"
"Zm00001eb413530",1,"TajimaD_IndianChief"
"Zm00001eb413540",1,"TajimaD_IndianChief"
"Zm00001eb413550",1,"TajimaD_IndianChief"
"Zm00001eb413560",1,"TajimaD_IndianChief"
"Zm00001eb413590",1,"TajimaD_IndianChief"
"Zm00001eb413600",1,"TajimaD_IndianChief"
"Zm00001eb413610",1,"TajimaD_IndianChief"
"Zm00001eb413930",1,"TajimaD_IndianChief"
"Zm00001eb413960",1,"TajimaD_IndianChief"
"Zm00001eb413970",1,"TajimaD_IndianChief"
"Zm00001eb413980",1,"TajimaD_IndianChief"
"Zm00001eb413990",1,"TajimaD_IndianChief"
"Zm00001eb414010",1,"Fst_NHx_sorghum"
"Zm00001eb414030",1,"TajimaD_IndianChief"
"Zm00001eb414040",1,"TajimaD_IndianChief"
"Zm00001eb414050",1,"TajimaD_IndianChief"
"Zm00001eb414060",1,"TajimaD_IndianChief"
"Zm00001eb414110",1,"Fst_NHx_sorghum"
"Zm00001eb414190",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb414340",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb414420",1,"Fst_IndianChief"
"Zm00001eb414430",1,"Fst_IndianChief"
"Zm00001eb414490",1,"FarmCPU_envGWAS_N_sorghum"
"Zm00001eb414550",1,"FarmCPU_envGWAS_N"
"Zm00001eb414560",1,"FarmCPU_envGWAS_N"
"Zm00001eb414610",1,"Fst_N_Sorghum"
"Zm00001eb414620",1,"Fst_IndianChief"
"Zm00001eb414650",1,"Fst_IndianChief"
"Zm00001eb414660",1,"Fst_IndianChief"
"Zm00001eb414700",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb414720",1,"MLM_envGWAS_N_sorghum"
"Zm00001eb414730",1,"Fst_N_Sorghum"
"Zm00001eb414800",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb414810",1,"Fst_N_Sorghum"
"Zm00001eb414840",1,"Fst_N_Sorghum"
"Zm00001eb414870",1,"Fst_IndianChief"
"Zm00001eb414910",1,"Fst_IndianChief"
"Zm00001eb415040",1,"TajimaD_Jarvis"
"Zm00001eb415140",1,"Fst_N_maize"
"Zm00001eb415210",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb415240",1,"FarmCPU_envGWAS_NHx"
"Zm00001eb415270",1,"Fst_NHx_sorghum"
"Zm00001eb415360",1,"Fst_NHx_sorghum"
"Zm00001eb415380",1,"Fst_IndianChief"
"Zm00001eb415410",1,"Fst_IndianChief"
"Zm00001eb415420",1,"Fst_IndianChief"
"Zm00001eb415430",1,"Fst_IndianChief"
"Zm00001eb415460",1,"Fst_NHx_sorghum"
"Zm00001eb415470",1,"Fst_NHx_sorghum"
"Zm00001eb415480",1,"Fst_NHx_sorghum"
"Zm00001eb415500",1,"Fst_NHx_sorghum"
"Zm00001eb415510",1,"Fst_NHx_sorghum"
